BEGIN,semantic_dissimilarity,type_of_words,word
3855663,0.4190589785575866,function,sotto
3871980,0.3682045936584472,function,il
3879918,0.3719512224197387,content,ghiaccio
3940776,0.4368114471435547,function,Io
3947391,0.3963535726070404,function,l'
3949596,0.460977554321289,function,avevo
3964149,0.3809558749198913,content,detto
3978261,0.3509531915187835,content,subito
4018392,0.447397381067276,content,esclamò
4042647,0.3176124095916748,function,l'
4046175,0.446878433227539,content,orso
4060728,0.4031340181827545,content,bianco
4097331,0.3730573654174804,function,che
4106151,0.3810924589633941,function,c'
4109679,0.374792993068695,content,era
4116294,0.4551103115081787,function,sotto
4131288,0.3721982836723327,function,qualcosa
4202289,0.3483763933181762,content,Non
4209345,0.3625707030296325,function,aveva
4221252,0.3909479975700378,content,detto
4237569,0.3885009884834289,content,proprio
4254327,0.3482430279254913,content,così
4284756,0.321441113948822,function,ma
4289166,0.3346788287162781,function,nessuno
4313862,0.3442110419273376,function,se
4320918,0.3640585541725158,function,ne
4326210,0.330185979604721,content,ricordava
4403385,0.3931204080581665,function,Un
4411323,0.4132602214813232,content,gabbiano
4452380,0.4271488785743713,content,spedito
4473063,0.4252865314483642,function,al
4479237,0.4683429002761841,content,Sud
4493349,0.4006952047348022,function,per
4501287,0.3953064084053039,content,raccogliere
4528249,0.3114610016345978,content,informazioni
4593989,0.3183447122573852,content,tornò
4608450,0.4209323525428772,function,con
4613742,0.3481758832931518,function,la
4620357,0.3915877342224121,content,notizia
4659606,0.3445963263511657,function,che
4667332,0.3161214590072632,function,il
4675923,0.4362828135490417,content,piccolo
4696650,0.4273517727851867,function,essere
4717377,0.4571844935417175,content,profumato
4757508,0.3699979782104492,function,si
4768974,0.4177547693252563,content,chiamava
4790583,0.4222202897071838,content,viola
4839975,0.3514092564582824,function,e
4848354,0.3304122686386108,function,che
4855268,0.3481359481811523,function,in
4863789,0.4401383996009826,function,certi
4882311,0.3640432953834533,content,paesi
4906566,0.4131965935230255,content,laggiù
4936113,0.3659250140190124,function,ce
4945374,0.4319325089454651,function,n'
4947579,0.3263471126556396,content,erano
4959927,0.381061851978302,content,milioni
5019462,0.4735929369926452,function,Ne
5026077,0.4588023424148559,content,sappiamo
5045481,0.5155823230743408,content,quanto
5062680,0.4461989998817444,content,prima
5090463,0.4747908115386963,content,osservò
5113395,0.3809765577316284,function,la
5122215,0.4158917367458343,content,foca
5171390,0.4188247621059418,content,Com'
5177781,0.4781771302223205,content,è
5181750,0.3768552541732788,function,che
5191011,0.407310426235199,content,proprio
5209533,0.3593129515647888,function,questa
5224968,0.4690343737602234,content,viola
5244372,0.3216824531555176,function,è
5252310,0.4044536352157593,content,arrivata
5271273,0.3627306222915649,content,proprio
5290236,0.3863986134529114,content,qui
5332131,0.4246347546577453,function,Vi
5338746,0.4461979269981384,content,dirò
5351976,0.4222248196601867,function,tutto
5364324,0.4063590764999389,function,il
5368734,0.3709264993667602,function,mio
5377113,0.3439534604549408,content,pensiero
5420331,0.32276451587677,function,mi
5427387,0.3290045857429504,content,sento
5443263,0.4179297089576721,content,alquanto
5468400,0.3776422142982483,content,perplessa
5547339,0.4233564734458923,content,Come
5561742,0.40835702419281,function,ha
5564097,0.4036185145378113,content,detto
5577768,0.3632136583328247,function,che
5582178,0.3398364782333374,function,si
5594526,0.4105332493782043,content,sente
5630247,0.4163087904453277,content,domandò
5649210,0.366420030593872,function,l'
5653179,0.4710633158683777,content,orso
5664204,0.4584195613861084,content,bianco
5679912,0.3637005090713501,function,a
5680962,0.3752315044403076,function,sua
5691546,0.3771203458309173,content,moglie
5743584,0.3836376368999481,content,Perplessa
5791212,0.3700035810470581,content,Cioè
5800914,0.328693151473999,content,non
5809734,0.3905665278434753,content,sa
5816349,0.5231629610061646,function,che
5824287,0.5606498718261719,content,pesci
5838840,0.4066634178161621,content,pigliare
5896170,0.4015966951847076,function,Ecco
5930127,0.4358209073543548,content,esclamò
5952177,0.373286098241806,function,l'
5953941,0.4873931407928467,content,orso
5966730,0.4188099503517151,content,bianco
6000687,0.4019376635551452,content,proprio
6017445,0.4050992727279663,function,quello
6030234,0.3781871199607849,function,che
6037290,0.3838227987289428,content,penso
6051913,0.3846762776374817,content,anch'
6064632,0.3845055103302002,function,io
6122844,0.4274699091911316,function,Quella
6135192,0.492452323436737,content,notte
6149745,0.4520434737205505,content,corse
6173559,0.4826595783233642,function,per
6180615,0.4610260725021362,function,tutto
6196491,0.4186335206031799,function,il
6204870,0.5269073843955994,content,Polo
6231771,0.3435186147689819,function,un
6243237,0.422031968832016,content,pauroso
6271020,0.3682484328746795,content,scricchiolio
6353487,0.3350825905799866,function,I
6359220,0.3938181102275848,content,ghiacci
6376419,0.4311591684818268,content,eterni
6394500,0.3333962857723236,content,tremavano
6423606,0.4290286898612976,function,come
6439041,0.4508500695228576,content,vetri
6461091,0.345051109790802,function,e
6469029,0.4170203804969787,function,in
6475644,0.4765341877937317,content,più
6485346,0.4054701328277588,content,punti
6502545,0.2674208283424377,function,si
6510483,0.3057542145252228,content,spaccarono
6585894,0.3781041502952575,function,La
6592068,0.5510982275009155,content,violetta
6627789,0.455753356218338,content,mandò
6644988,0.3352563977241516,function,un
6654249,0.3857995271682739,content,profumo
6678504,0.3427568078041076,content,più
6685119,0.3510006666183471,content,intenso
6741126,0.3701794147491455,content,come
6751269,0.4384726285934448,function,se
6760530,0.3418939113616943,function,avesse
6776847,0.304535448551178,content,deciso
6805512,0.304431140422821,function,di
6812127,0.3585236668586731,content,sciogliere
6833295,0.4332026243209839,function,in
6842115,0.4296373724937439,function,una
6847407,0.4241352081298828,content,sola
6861960,0.3761216402053833,content,volta
6893253,0.3948681056499481,function,l'
6894594,0.4081681370735168,content,immenso
6927228,0.4181371927261352,content,deserto
6955893,0.3699371218681335,content,gelato
7007931,0.3461375832557678,function,per
7015869,0.3732658922672272,content,trasformarlo
7052472,0.3589445352554321,function,in
7057323,0.2750728726387024,function,un
7063056,0.3588733673095703,content,mare
7080696,0.3846480250358581,content,azzurro
7105392,0.3795382380485534,function,e
7113330,0.3564079999923706,content,caldo
7162281,0.3683363199234009,function,o
7167132,0.2968524098396301,function,in
7175511,0.2010188698768615,function,un
7183890,0.286950409412384,content,prato
7203735,0.2672692537307739,function,di
7208145,0.3681662082672119,content,velluto
7228431,0.3539457321166992,content,verde
7314867,0.4125226736068725,function,Lo
7319197,0.4409847259521484,content,sforzo
7340886,0.4435842633247375,function,la
7346561,0.4733942151069641,content,esaurì
7408800,0.3862207233905792,function,All'
7421148,0.4464835524559021,content,alba
7436142,0.3611499071121216,function,fu
7442757,0.4223345518112182,content,vista
7458359,0.4858543872833252,content,appassire
7519050,0.3575054705142975,content,piegarsi
7548597,0.3542237281799316,function,sullo
7558740,0.3901524841785431,content,stelo
7607250,0.3030778169631958,content,perdere
7627928,0.3251042366027832,function,il
7634592,0.3429006934165954,content,colore
7663257,0.3468399047851562,function,e
7664580,0.3037019968032837,function,la
7670754,0.3469750881195068,content,vita
7726518,0.4749338924884796,content,Tradotto
7749252,0.4450801610946655,function,nelle
7758072,0.4723755717277527,function,nostre
7777035,0.4072431325912475,content,parole
7810551,0.3539186716079712,function,e
7812315,0.3660371303558349,function,nella
7823340,0.3850735425949096,function,nostra
7841862,0.3643079400062561,content,lingua
7887285,0.3359120488166809,function,il
7893900,0.3808424472808838,function,suo
7900515,0.4203886389732361,content,ultimo
7919037,0.358661949634552,content,pensiero
7966224,0.4127178490161896,function,dev'
7972839,0.4097355008125305,function,essere
7987833,0.3302242755889892,function,stato
8005914,0.4905089139938354,content,pressappoco
8038989,0.3863880038261413,function,questo
8100288,0.4642944633960724,function,Ecco
8141301,0.3908540606498718,function,io
8154531,0.4061955213546753,function,muoio
8204805,0.374464750289917,function,Ma
8210097,0.3951430916786194,content,bisognava
8233470,0.4058941602706909,content,pure
8247582,0.4159785509109497,function,che
8251992,0.3623821139335632,function,qualcuno
8279775,0.3625197112560272,content,cominciasse
8359155,0.3972804546356201,function,Un
8367975,0.3877076506614685,content,giorno
8381646,0.348819375038147,function,le
8388261,0.4242514073848724,content,viole
8416044,0.3416392505168915,content,giungeranno
8448678,0.41310715675354,content,qui
8457057,0.3962621092796325,function,a
8462349,0.3402429521083832,content,milioni
8514828,0.3498647212982178,function,I
8518356,0.426878273487091,content,ghiacci
8536878,0.2768129110336303,function,si
8545698,0.3182746469974518,content,scioglieranno
8595531,0.2796351909637451,function,e
8598177,0.3590322732925415,content,qui
8610084,0.298219084739685,function,ci
8612289,0.2885215878486633,content,saranno
8636985,0.3216740787029266,content,isole
8668296,0.3334230184555053,content,case
8703135,0.266612708568573,function,e
8706663,0.3365113437175751,content,bambini
