BEGIN,entropy,type_of_words,word
2819577.6,5.359704971313477,function,la
2828662.2,4.494751453399658,function,zampetta
2839202.1,7.46358585357666,content,La
2852432.1,7.914243221282959,function,piccola
2861119.8,4.281127452850342,content,ape
2870777.7,6.879069805145264,content,non
2911217.4,6.492337226867676,function,crede
2914304.4,4.894568920135498,content,alle
2940632.1,6.072880268096924,function,sue
2977808.4,5.752926349639893,function,antenne
2985570.0,7.713739395141602,content,e
2989715.4,5.124894142150879,function,furiosa
2996109.9,6.339111328125,content,grida
3018600.9,4.9530439376831055,content,Non
3023848.8,7.753011703491211,function,hai
3041577.0,6.8693528175354,content,il
3045810.6,7.246794700622559,function,diritto
3054939.3,2.317331314086914,content,di
3105918.9,7.7029266357421875,function,prendere
3129997.5,6.38571834564209,content,il
3149533.8,5.781225681304932,function,mio
3153723.3,6.297540664672852,function,miele
3160911.6,6.012341976165772,content,Smettila
3238792.2,6.438668727874756,content,subito
3249993.6,4.928457260131836,function,o
3256873.2,8.109188079833984,function,ti
3275395.2,6.065823554992676,function,pungerò
3281569.2,6.832372665405273,content,Non
3297842.1,6.271604537963867,function,è
3334445.1,7.032575130462647,function,carino
3365535.6,5.449258327484131,content,da
3402006.3,7.455124855041504,function,parte
3419381.7,3.5534744262695312,content,tua
3435213.6,5.891809463500977,function,piagnucola
3507537.6,5.265462398529053,content,Flora
3530954.7,8.892481803894043,content,mentre
3539466.0,7.861823081970215,function,corre
3582639.9,6.733597755432129,content,via
3591459.9,5.690542221069336,function,Arrivata
3610775.7,5.686448097229004,content,a
3615759.0,6.641726493835449,function,casa
3623167.8,8.133889198303223,content,si
3641072.4,7.297185897827148,function,getta
3650598.0,6.0420403480529785,content,tra
3682570.5,2.6588685512542725,function,le
3706428.6,7.433856964111328,function,braccia
3710397.6,4.979872703552246,content,della
3783515.4,5.239748477935791,function,mamma
3798024.3,4.591905117034912,content,piangendo
3813944.4,6.9121198654174805,content,a
3822411.6,6.1231689453125,function,dirotto
3833745.3,7.256925582885742,content,Mamma
3843050.4,6.292813301086426,content,orsa
3848077.8,7.219640731811523,content,si
3860117.1,5.00023365020752,function,china
3870524.7,6.681270599365234,content,su
3944480.4,5.240030765533447,function,di
3957093.0,2.9218578338623047,function,lei
3986375.4,4.25492000579834,function,per
4036428.9,5.151614665985107,function,consolarla
4041103.5,4.537379741668701,content,Cosa
4056626.7,5.603801727294922,function,succede
4065314.4,6.598424911499023,content,piccola
4074884.1,6.685119152069092,content,Ma
4138520.4,3.710241317749024,function,Flora
4175211.6,6.646190166473389,content,non
4181738.4,6.1233344078063965,function,si
4185045.9,5.278258323669434,function,calma
4202289.0,4.186357975006104,content,Adele
4214504.699999999,8.184929847717285,content,Non
4221604.8,6.588436126708984,function,ha
4228660.8,5.769759654998779,function,voluto
4232629.8,8.368292808532715,function,darmi
4272716.7,5.794086933135986,content,un
4280169.6,3.966888427734375,function,po'
4331193.3,2.6535418033599854,function,di
4341115.8,5.108473300933838,function,miele
4348215.9,7.709233283996582,content,si
4381643.7,7.143695831298828,function,lamenta
4429668.6,5.776093006134033,content,Oh
4441884.3,7.348531723022461,function,mi
4448675.7,5.976765155792236,function,dispiace
4470637.5,5.304512977600098,content,tesoro
4476502.8,7.559572219848633,content,Cosa
4493040.3,6.370259761810303,function,ne
4499523.0,5.68320894241333,function,diresti
4529466.9,7.449853897094727,content,di
4543049.7,8.161287307739258,function,provare
4554471.6,5.818484306335449,content,a
4616520.300000001,4.593018054962158,function,calmarti
4621371.300000001,6.001354217529297,content,nella
4636585.8,7.926085472106934,function,tua
4655725.2,6.570724487304688,function,tana
4659914.7,7.351900100708008,content,La
4725447.3,4.235633373260498,function,mamma
4727784.600000001,6.721660614013672,content,inizia
4767386.4,1.8630757331848145,content,a
4775544.9,5.003828048706055,function,canticchiare
4794507.899999999,6.070720672607422,content,e
4816734.3,4.066417217254639,function,Flora
4849544.7,6.748324394226074,content,si
4855277.7,8.298964500427246,function,lascia
4867228.8,6.886462211608887,content,guidare
4915915.2,3.0310542583465576,content,dolcemente
4923941.399999999,5.442756652832031,function,al
4939993.8,7.307595729827881,function,suo
4969055.7,5.283892631530762,function,lettino
4989121.2,3.7770955562591553,content,e
4995736.2,7.980999946594238,function,piano
5086846.8,4.3141865730285645,function,piano
5103869.399999999,4.407717704772949,function,smette
5111807.4,2.444997787475586,content,di
5124111.3,5.938967704772949,function,piangere
5187527.1,4.793642520904541,content,Adele
5201286.3,4.408979415893555,content,non
5205299.4,6.003751277923584,function,è
5209974.0,6.102461814880371,function,cattiva
5217294.6,7.20655632019043,content,quello
5253280.2,1.3183343410491943,function,è
5256367.199999999,7.6748948097229,function,il
5272507.800000001,6.300584316253662,function,suo
5296410.0,6.146236419677734,function,miele
5303245.5,7.130411148071289,content,ha
5370101.1,7.778841495513916,function,solo
5389593.3,6.606875896453857,function,cercato
5394885.3,2.852203130722046,content,di
5415171.300000001,6.79393482208252,function,difendersi
5423462.1,8.008031845092773,content,spiega
5437353.600000001,6.022316932678223,content,la
5514087.6,4.65656852722168,function,mamma
5526788.4,4.867961406707764,content,con
5532962.4,5.8193039894104,function,voce
5552719.2,6.0590925216674805,content,tenera
5573269.8,6.499066352844238,content,Ora
5583589.2,7.688847064971924,function,che
5591968.2,7.450197696685791,function,siamo
5623367.399999999,6.498394966125488,function,qui
5648901.3,8.450643539428711,function,io
5650577.1,7.177937030792236,function,e
5681623.5,6.695494651794434,function,te
5692824.9,6.807595252990723,function,proviamo
5700454.2,6.37746000289917,content,a
5734543.5,8.426308631896973,function,fare
5819524.199999999,6.327980041503906,content,un
5826580.2,7.368805885314941,function,bel
5849909.100000001,5.220729827880859,content,respiro
5881131.9,5.056530952453613,content,profondo>
5884748.100000001,7.893477439880371,content,La
5912001.899999999,6.772708415985107,function,signora
5946620.399999999,8.319698333740234,content,Rabbia
5955660.9,2.0732007026672363,content,è
5966818.199999999,8.448726654052734,function,uscita
6014446.2,5.890789985656738,content,completamente
6027279.3,7.128323554992676,function,dal
6046065.899999999,6.305370330810547,function,tuo
6105512.7,6.516596794128418,function,cuore
6118389.9,7.097611427307129,content,chiede
6134221.800000001,5.771747589111328,content,mamma
6140219.4,4.308287143707275,content,orsa
6215806.800000001,2.4076945781707764,content,Flora
6224406.3,4.018800735473633,content,scuote
6261141.6,3.6566390991210938,content,la
6284205.899999999,3.916703224182129,function,testa
6294216.6,3.8554399013519287,content,La
6309431.1,4.967921257019043,function,mamma
6334171.2,7.081197738647461,content,allora
6385106.7,7.281537055969238,function,ha
6406318.8,7.361194610595703,content,un'
6411743.1,6.275626659393311,function,altra
6427971.899999999,5.3778839111328125,content,idea
6445920.6,4.313723564147949,content,Ti
6458092.2,8.713666915893555,function,andrebbe
6465589.2,6.916446208953857,content,di
6490858.5,4.863409996032715,function,soffiare
6502721.4,6.469413757324219,content,nel
6515863.2,4.960065364837647,function,Tubo
6521728.5,6.666168689727783,content,della
6603622.199999999,4.803496837615967,function,Rabbia
6617469.600000001,5.432542324066162,content,perché
6625187.1,7.097975254058838,function,voli
6639210.9,7.599515438079834,content,via
6643709.100000001,6.277754783630371,function,lontano
6651470.7,3.4559807777404785,function,Flora
6692792.4,7.587825298309326,content,fa
6695306.1,7.073963642120361,content,sì
6700686.300000001,1.35361647605896,function,con
6716121.300000001,5.61859941482544,function,la
6722736.300000001,7.097037315368652,function,testa
6739273.800000001,7.423680782318115,content,e
6748887.6,7.633694648742676,function,la
6816669.300000001,6.842060089111328,function,mamma
6818697.9,7.205897808074951,content,le
6849479.7,6.043826103210449,function,porge
6896313.899999999,4.737140655517578,content,il
6909499.8,6.454886436462402,function,tubo
6921186.300000001,3.713308095932007,content,L'
6990335.1,3.234010696411133,function,orsetta
7005770.1,4.164241790771484,content,soffia
7020808.2,6.261858940124512,content,e
7049208.600000001,7.353979110717773,function,poi
7060498.2,4.046573638916016,function,sorride
7079417.100000001,7.777007102966309,content,posa
7082504.1,6.818438529968262,content,il
7104377.7,7.034625053405762,function,tubo
7190460.9,5.349537372589111,content,e
7205454.9,7.5016045570373535,function,torna
7213084.2,5.403439521789551,content,a
7230503.699999999,5.740339279174805,function,farsi
7259168.7,5.094791412353516,content,coccolare
7265298.600000001,3.46632719039917,content,Flora
7283644.2,7.772406101226807,content,si
7315969.5,7.912416934967041,function,sente
7322143.5,6.544051170349121,content,meglio
7341547.5,7.583931922912598,function,la
7407785.7,6.349785804748535,function,signora
7417487.7,3.8742196559906006,content,Rabbia
7426131.3,6.968775749206543,content,è
7441345.8,6.346182346343994,function,volata
7445358.9,5.833656311035156,content,via
7451929.800000001,7.027201652526856,function,Cosa
7461190.8,6.559145450592041,function,ne
7479580.5,4.63520097732544,function,dici
7482270.6,4.964824199676514,content,di
7503879.600000001,8.338536262512207,function,un
7511376.6,7.80034875869751,function,buon
7555917.600000001,8.718032836914062,content,gelato
7576291.8,3.634726285934448,content,al
7581848.4,7.560007095336914,function,miele
7642265.4,3.5964789390563965,content,per
7658626.5,5.09760332107544,function,merenda
7680367.8,7.368982315063477,content,propone
7685483.4,5.3209004402160645,content,la
7714324.8,4.672438144683838,function,mamma
7721336.699999999,3.0685131549835205,content,Flora
7737830.100000001,7.516189098358154,content,salta
7747179.3,5.700563907623291,content,di
7756043.399999999,5.067917823791504,function,gioia
7778269.8,5.11605978012085,content,ed
7822590.300000001,5.856832027435303,function,esce
7832733.3,6.770482063293457,content,dalla
7848300.600000001,5.829791069030762,function,sua
7857429.3,5.007297515869141,function,piccola
7860648.600000001,3.884251594543457,content,tana
7888740.300000001,6.629701137542725,content,Ora
7896193.199999999,7.718375205993652,function,sa
7909952.4,5.611460208892822,content,che
7993654.2,6.6954545974731445,function,la
8029110.600000001,6.748785495758057,function,aspetta
8044545.6,5.9734392166137695,content,un
8067609.899999999,7.029685497283936,function,bello
8079031.800000001,4.439614772796631,content,spuntino
8087013.899999999,7.121339321136475,content,Mamma
8110342.8,6.651054859161377,content,possiamo
8118765.899999999,8.136034965515137,function,invitare
8145622.8,3.1114962100982666,content,Adele
8201938.500000001,3.883238077163696,content,a
8221695.3,6.540629386901856,function,mangiare
8256357.899999999,6.363140106201172,content,con
8287668.9,5.6299591064453125,function,noi
8302133.7,7.088445663452148,function,domanda
8352584.100000001,7.7193193435668945,content,Ottima
8385306.3,6.359786033630371,content,idea
8416088.1,8.180463790893555,content,risponde
8418998.700000001,5.729922771453857,content,mamma
8437741.2,3.7262370586395264,content,orsa
8446693.5,4.472337245941162,content,Ma
8451632.7,8.11571216583252,function,assicurati
8510109.3,4.645603179931641,content,che
8524485.9,7.351288795471191,function,anche
8530721.036,5.6907453536987305,function,lei
8532776.7,7.231341361999512,function,lo
8555488.200000001,6.601415634155273,function,voglia
8561397.6,3.283135175704956,content,Flora
8569467.9,7.664769172668457,content,va
8603160.3,5.207763671875,content,a
8606644.200000001,6.567518711090088,function,cercare
8613700.2,5.460016250610352,content,la
8629752.6,6.978385925292969,function,sua
8694888.3,6.049759864807129,function,amica
8712087.3,6.31657075881958,content,e
8720025.3,7.856982707977295,function,le
8727390.0,8.42536735534668,function,chiede
8729154.0,5.405329704284668,content,scusa
8735769.0,3.1860756874084477,content,Adele
8746353.0,6.874293804168701,content,non
8754291.0,6.432351589202881,function,ce
8795348.1,1.4647817611694336,function,l'
8811444.6,2.0272858142852783,function,ha
8829569.700000001,7.843510627746582,content,più
8837595.9,7.936598300933838,function,con
8849458.8,5.248516082763672,function,lei
8904275.1,7.0717363357543945,function,Segue
8914065.3,2.816253900527954,content,Flora
8925795.9,5.564340114593506,content,ad
8928177.3,5.391372203826904,function,ali
8941804.2,5.154001235961914,content,spiegate
8945685.0,8.057575225830078,content,non
8990226.0,8.472681045532227,function,vede
8999487.0,3.484875440597534,content,l'
9012276.0,7.463560104370117,function,ora
9027270.0,5.258376598358154,content,di
9033444.0,9.077618598937988,function,condividere
2741652.9,4.920989990234375,content,un
,7.4656147956848145,function,buon
,2.365659475326538,content,gelato
,4.597370624542236,content,al
,5.850176811218262,function,miele
,,content,
